Opponent's deck,Player's deck,Crowns taken,Win
"['P.E.K.K.A', 'Knight', 'Baby Dragon', 'Minions', 'Skeleton Barrel', 'Goblin Hut', 'Lightning', 'Barbarian Barrel']","['Knight', 'Archers', 'Goblin Barrel', 'Princess', 'Tesla', 'Goblin Gang', 'Rocket', 'The Log']","[1, 0]",1
"['P.E.K.K.A', 'Arrows', 'Goblin Gang', 'Zap', 'Rocket', 'Inferno Dragon', 'Dart Goblin', 'Skeleton Barrel', 'Hog Rider', 'Dark Prince', 'Skeleton Army', 'Electro Spirit', 'Earthquake', 'Musketeer', 'Minions', 'Lightning', 'Bats', 'Mini P.E.K.K.A', 'Electro Giant', 'Poison', 'Wizard', 'Skeletons', 'Fire Spirit', 'Valkyrie']","['Bats', 'Barbarians', 'Lava Hound', 'Mega Minion', 'Balloon', 'Zap', 'Fireball', 'Guards', 'Royal Recruits', 'Skeletons', 'Mini P.E.K.K.A', 'Elixir Collector', 'Skeleton Dragons', 'Goblin Giant', 'Arrows', 'Rage', 'Royal Giant', 'Firecracker', 'Barbarian Barrel', 'Lightning', 'Phoenix', 'Dark Prince', 'Goblins', 'Electro Spirit']","[2, 1]",1
"['Royal Recruits', 'Wall Breakers', 'Goblin Gang', 'Bats', 'Barbarian Barrel', 'Little Prince', 'Fireball', 'Mini P.E.K.K.A']","['Royal Recruits', 'Skeletons', 'Goblin Giant', 'Mini P.E.K.K.A', 'Skeleton Dragons', 'Rage', 'Arrows', 'Elixir Collector']","[3, 0]",1
"['Firecracker', 'Barbarians', 'Skeleton Barrel', 'Mother Witch', 'Lightning', 'Mega Knight', 'Inferno Dragon', 'Arrows']","['Royal Recruits', 'Skeletons', 'Goblin Giant', 'Mini P.E.K.K.A', 'Skeleton Dragons', 'Rage', 'Arrows', 'Elixir Collector']","[1, 2]",0
"['Mirror', 'Goblin Barrel', 'Three Musketeers', 'Phoenix', 'Goblin Cage', 'Inferno Dragon', 'Goblin Gang', 'Zap']","['Mirror', 'Goblin Barrel', 'Three Musketeers', 'Phoenix', 'Goblin Cage', 'Inferno Dragon', 'Goblin Gang', 'Zap']","[1, 0]",1
"['Mirror', 'Hog Rider', 'Balloon', 'Inferno Dragon', 'Mini P.E.K.K.A', 'Bomber', 'Heal Spirit', 'The Log']","['Mirror', 'Hog Rider', 'Balloon', 'Inferno Dragon', 'Mini P.E.K.K.A', 'Bomber', 'Heal Spirit', 'The Log']","[1, 2]",0
"['Mirror', 'Miner', 'Royal Giant', 'Magic Archer', 'Lumberjack', 'Ice Wizard', 'Ice Spirit', 'Poison']","['Mirror', 'Miner', 'Royal Giant', 'Magic Archer', 'Lumberjack', 'Ice Wizard', 'Ice Spirit', 'Poison']","[2, 1]",1
"['Mirror', 'Skeleton Barrel', 'Royal Giant', 'Executioner', 'Goblin Cage', 'Ice Wizard', 'Guards', 'Zap']","['Mirror', 'Skeleton Barrel', 'Royal Giant', 'Executioner', 'Goblin Cage', 'Ice Wizard', 'Guards', 'Zap']","[1, 0]",1
"['Valkyrie', 'Balloon', 'Skeleton Dragons', 'Arrows', 'Lava Hound', 'Fireball', 'Inferno Dragon', 'Tombstone']","['Royal Recruits', 'Skeletons', 'Goblin Giant', 'Mini P.E.K.K.A', 'Skeleton Dragons', 'Rage', 'Arrows', 'Elixir Collector']","[0, 1]",0
"['Bomber', 'Tesla', 'P.E.K.K.A', 'Mini P.E.K.K.A', 'Clone', 'Electro Wizard', 'Zap', 'Mirror']","['Royal Recruits', 'Skeletons', 'Goblin Giant', 'Mini P.E.K.K.A', 'Skeleton Dragons', 'Rage', 'Arrows', 'Elixir Collector']","[3, 0]",1
"['Bats', 'Skeletons', 'Wall Breakers', 'Miner', 'Little Prince', 'Poison', 'The Log', 'Bomb Tower']","['Royal Recruits', 'Skeletons', 'Goblin Giant', 'Mini P.E.K.K.A', 'Skeleton Dragons', 'Rage', 'Arrows', 'Elixir Collector']","[1, 0]",1
"['Magic Archer', 'Bandit', 'Electro Wizard', 'Royal Ghost', 'P.E.K.K.A', 'Battle Ram', 'Fireball', 'Zap']","['Royal Recruits', 'Skeletons', 'Goblin Giant', 'Mini P.E.K.K.A', 'Skeleton Dragons', 'Rage', 'Arrows', 'Elixir Collector']","[3, 0]",1
"['Firecracker', 'Knight', 'Earthquake', 'Ice Spirit', 'Skeletons', 'Hog Rider', 'Bomb Tower', 'The Log']","['Royal Recruits', 'Skeletons', 'Goblin Giant', 'Mini P.E.K.K.A', 'Skeleton Dragons', 'Rage', 'Arrows', 'Elixir Collector']","[0, 1]",0
"['Bomber', 'Tesla', 'P.E.K.K.A', 'Mini P.E.K.K.A', 'Clone', 'Electro Wizard', 'Zap', 'Mirror']","['Barbarians', 'Bats', 'Fireball', 'Arrows', 'Guards', 'Lava Hound', 'Skeleton Dragons', 'Balloon']","[3, 0]",1
"['Bats', 'Ice Golem', 'Arrows', 'Musketeer', 'Lumberjack', 'Barbarian Barrel', 'Balloon', 'Lightning']","['Royal Recruits', 'Skeletons', 'Goblin Giant', 'Mini P.E.K.K.A', 'Skeleton Dragons', 'Rage', 'Arrows', 'Elixir Collector']","[2, 0]",1
"['Lumberjack', 'Balloon', 'Tornado', 'Barbarian Barrel', 'Electro Dragon', 'Bowler', 'Inferno Dragon', 'Freeze']","['Royal Recruits', 'Skeletons', 'Goblin Giant', 'Mini P.E.K.K.A', 'Skeleton Dragons', 'Rage', 'Arrows', 'Elixir Collector']","[0, 1]",0
"['Knight', 'Skeletons', 'Tornado', 'Bomb Tower', 'Magic Archer', 'The Log', 'Wall Breakers', 'Miner']","['Royal Recruits', 'Skeletons', 'Goblin Giant', 'Mini P.E.K.K.A', 'Skeleton Dragons', 'Rage', 'Arrows', 'Elixir Collector']","[3, 0]",1
"['Bomber', 'Valkyrie', 'Inferno Dragon', 'Mother Witch', 'Electro Giant', 'Lightning', 'Tornado', 'Goblin Cage']","['Royal Recruits', 'Skeletons', 'Goblin Giant', 'Mini P.E.K.K.A', 'Skeleton Dragons', 'Rage', 'Arrows', 'Elixir Collector']","[0, 1]",0
"['Barbarians', 'Lava Hound', 'Balloon', 'Miner', 'Inferno Dragon', 'Skeleton Dragons', 'Arrows', 'Zap']","['Royal Giant', 'Firecracker', 'Barbarian Barrel', 'Lightning', 'Phoenix', 'Dark Prince', 'Goblins', 'Electro Spirit']","[1, 3]",0
"['Valkyrie', 'Archers', 'Mortar', 'Barbarian Barrel', 'Guards', 'Fire Spirit', 'Skeleton Barrel', 'Fireball', 'Knight', 'Firecracker', 'The Log', 'Ice Spirit', 'Goblins', 'Earthquake', 'Bomb Tower', 'Hog Rider', 'Barbarians', 'Miner', 'Inferno Dragon', 'Skeleton Dragons', 'Balloon', 'Lava Hound', 'Zap', 'Arrows']","['Bats', 'Barbarians', 'Lava Hound', 'Mega Minion', 'Balloon', 'Zap', 'Fireball', 'Guards', 'Knight', 'Archers', 'Goblin Barrel', 'Mighty Miner', 'Tesla', 'Goblin Gang', 'Rocket', 'The Log', 'Royal Recruits', 'Skeletons', 'Mini P.E.K.K.A', 'Elixir Collector', 'Skeleton Dragons', 'Goblin Giant', 'Arrows', 'Rage']","[1, 2]",0
"['Knight', 'Phoenix', 'Golem', 'Dark Prince', 'Barbarian Barrel', 'Elixir Collector', 'Tornado', 'Electro Dragon']","['Royal Recruits', 'Skeletons', 'Goblin Giant', 'Mini P.E.K.K.A', 'Skeleton Dragons', 'Rage', 'Arrows', 'Elixir Collector']","[2, 1]",1
"['Barbarians', 'Archers', 'Balloon', 'Lava Hound', 'Skeleton Dragons', 'Tombstone', 'Zap', 'Fireball']","['Royal Recruits', 'Skeletons', 'Goblin Giant', 'Mini P.E.K.K.A', 'Skeleton Dragons', 'Rage', 'Arrows', 'Elixir Collector']","[3, 1]",1
"['Knight', 'Mega Minion', 'Poison', 'Minions', 'Goblin Gang', 'Executioner', 'Ram Rider', 'Witch']","['Royal Recruits', 'Goblins', 'Baby Dragon', 'Firecracker', 'Elite Barbarians', 'Goblin Gang', 'Skeleton Dragons', 'Mini P.E.K.K.A', 'Barbarians', 'Mega Minion', 'Witch', 'Phoenix']","[3, 0]",1
"['Mortar', 'Skeletons', 'Ice Spirit', 'Mini P.E.K.K.A', 'Dark Prince', 'Wall Breakers', 'Firecracker', 'The Log']","['Royal Recruits', 'Goblins', 'Baby Dragon', 'Firecracker', 'Elite Barbarians', 'Goblin Gang', 'Skeleton Dragons', 'Mini P.E.K.K.A', 'Barbarians', 'Mega Minion', 'Witch', 'Phoenix']","[0, 3]",0
"['Dark Prince', 'Balloon', 'Goblin Hut', 'The Log', 'Mega Knight', 'Hog Rider', 'Tombstone', 'Royal Hogs']","['Royal Recruits', 'Goblins', 'Baby Dragon', 'Firecracker', 'Elite Barbarians', 'Goblin Gang', 'Skeleton Dragons', 'Mini P.E.K.K.A', 'Barbarians', 'Mega Minion', 'Witch', 'Phoenix']","[0, 3]",0
"['Wizard', 'Skeleton Army', 'Archers', 'P.E.K.K.A', 'Baby Dragon', 'Musketeer', 'Mini P.E.K.K.A', 'Prince']","['Royal Recruits', 'Goblins', 'Baby Dragon', 'Firecracker', 'Elite Barbarians', 'Goblin Gang', 'Skeleton Dragons', 'Mini P.E.K.K.A', 'Barbarians', 'Mega Minion', 'Witch', 'Phoenix']","[3, 0]",1
"['Sparky', 'Mega Minion', 'Fireball', 'Royal Recruits', 'Knight', 'Flying Machine', 'Valkyrie', 'Witch']","['Royal Recruits', 'Goblins', 'Baby Dragon', 'Firecracker', 'Elite Barbarians', 'Goblin Gang', 'Skeleton Dragons', 'Mini P.E.K.K.A', 'Barbarians', 'Mega Minion', 'Witch', 'Phoenix']","[3, 0]",1
"['Goblin Barrel', 'Minion Horde', 'Goblin Gang', 'Goblin Cage', 'Spear Goblins', 'Battle Ram', 'Barbarian Barrel', 'Barbarians']","['Royal Recruits', 'Goblins', 'Baby Dragon', 'Firecracker', 'Elite Barbarians', 'Goblin Gang', 'Skeleton Dragons', 'Mini P.E.K.K.A', 'Barbarians', 'Mega Minion', 'Witch', 'Phoenix']","[3, 0]",1
"['P.E.K.K.A', 'Freeze', 'Electro Wizard', 'The Log', 'Skeleton King', 'Hunter', 'Hog Rider', 'Cannon']","['Royal Recruits', 'Goblins', 'Baby Dragon', 'Firecracker', 'Elite Barbarians', 'Goblin Gang', 'Skeleton Dragons', 'Mini P.E.K.K.A', 'Barbarians', 'Mega Minion', 'Witch', 'Phoenix']","[0, 3]",0
"['Witch', 'Zappies', 'Fireball', 'Magic Archer', 'Spear Goblins', 'Goblins', 'Guards', 'Skeletons']","['Royal Recruits', 'Goblins', 'Baby Dragon', 'Firecracker', 'Elite Barbarians', 'Goblin Gang', 'Skeleton Dragons', 'Mini P.E.K.K.A', 'Barbarians', 'Mega Minion', 'Witch', 'Phoenix']","[3, 0]",1
"['Goblin Cage', 'Dark Prince', 'Goblin Hut', 'Giant Skeleton', 'Hunter', 'Valkyrie', 'Skeleton Dragons', 'Minion Horde']","['Royal Recruits', 'Goblins', 'Baby Dragon', 'Firecracker', 'Elite Barbarians', 'Goblin Gang', 'Skeleton Dragons', 'Mini P.E.K.K.A', 'Barbarians', 'Mega Minion', 'Witch', 'Phoenix']","[3, 0]",1
"['Barbarians', 'Archer Queen', 'Goblin Barrel', 'Tornado', 'Electro Giant', 'Ram Rider', 'Skeleton Army', 'Miner']","['Royal Recruits', 'Goblins', 'Baby Dragon', 'Firecracker', 'Elite Barbarians', 'Goblin Gang', 'Skeleton Dragons', 'Mini P.E.K.K.A', 'Barbarians', 'Mega Minion', 'Witch', 'Phoenix']","[3, 0]",1
"['Bomber', 'Inferno Tower', 'Arrows', 'Skeleton Barrel', 'Executioner', 'Skeleton Army', 'Mega Knight', 'Clone']","['Tesla', 'Knight', 'X-Bow', 'Archer Queen', 'Fireball', 'The Log', 'Mother Witch', 'Electro Spirit']","[1, 0]",1
"['Firecracker', 'Fireball', 'Valkyrie', 'P.E.K.K.A', 'Tesla', 'Goblin Barrel', 'The Log', 'Electro Wizard']","['Tesla', 'Knight', 'X-Bow', 'Little Prince', 'Fireball', 'The Log', 'Mother Witch', 'Electro Spirit']","[1, 0]",1
"['Royal Recruits', 'Skeletons', 'Goblin Gang', 'Wall Breakers', 'Dart Goblin', 'Arrows', 'Bowler', 'Skeleton Barrel']","['Bomber', 'Knight', 'X-Bow', 'Tesla', 'Fireball', 'The Log', 'Mother Witch', 'Electro Spirit']","[1, 0]",1
"['Skeletons', 'Ice Spirit', 'Ice Golem', 'Musketeer', 'Hog Rider', 'Cannon', 'Fireball', 'The Log']","['Bomber', 'Knight', 'X-Bow', 'Tesla', 'Fireball', 'The Log', 'Mother Witch', 'Electro Spirit']","[1, 0]",1
"['Knight', 'Bomber', 'Arrows', 'Inferno Dragon', 'Balloon', 'Giant Snowball', 'Skeleton Dragons', 'Lava Hound']","['Bomber', 'Knight', 'X-Bow', 'Tesla', 'Fireball', 'The Log', 'Mother Witch', 'Electro Spirit']","[0, 1]",0
"['Bats', 'Bowler', 'Skeleton Army', 'Tornado', 'Electro Giant', 'Musketeer', 'Graveyard', 'Arrows']","['Bomber', 'Knight', 'X-Bow', 'Tesla', 'Fireball', 'The Log', 'Mother Witch', 'Electro Spirit']","[1, 0]",1
"['Archers', 'Bats', 'Mega Knight', 'Prince', 'Goblin Drill', 'Arrows', 'Wall Breakers', 'Zap']","['Bomber', 'Knight', 'X-Bow', 'Tesla', 'Fireball', 'The Log', 'Mother Witch', 'Electro Spirit']","[0, 3]",0
"['Knight', 'Archers', 'Tornado', 'Baby Dragon', 'Little Prince', 'Poison', 'Graveyard', 'Tombstone']","['Bomber', 'Knight', 'X-Bow', 'Tesla', 'Fireball', 'The Log', 'Mother Witch', 'Electro Spirit']","[0, 1]",0
"['Skeletons', 'Bomber', 'Little Prince', 'Tesla', 'Hog Rider', 'Earthquake', 'Ice Spirit', 'Royal Delivery']","['Bomber', 'Knight', 'X-Bow', 'Tesla', 'Fireball', 'The Log', 'Mother Witch', 'Electro Spirit']","[1, 0]",1
"['Bats', 'Skeletons', 'Wall Breakers', 'Miner', 'Inferno Dragon', 'Arrows', 'Mega Knight', 'Goblin Gang']","['Bomber', 'Knight', 'X-Bow', 'Tesla', 'Fireball', 'The Log', 'Mother Witch', 'Electro Spirit']","[1, 0]",1
"['Skeletons', 'Knight', 'Arrows', 'Prince', 'Mega Knight', 'Lightning', 'Hunter', 'Fisherman']","['Bomber', 'Knight', 'X-Bow', 'Tesla', 'Fireball', 'The Log', 'Mother Witch', 'Electro Spirit']","[0, 3]",0
"['Skeletons', 'Valkyrie', 'Bomb Tower', 'Graveyard', 'Bowler', 'Freeze', 'Tornado', 'Executioner']","['Bomber', 'Knight', 'X-Bow', 'Tesla', 'Fireball', 'The Log', 'Mother Witch', 'Electro Spirit']","[1, 0]",1
"['Bats', 'Wall Breakers', 'Mega Knight', 'Bandit', 'Little Prince', 'Prince', 'Miner', 'Zap']","['Bomber', 'Knight', 'X-Bow', 'Tesla', 'Fireball', 'The Log', 'Mother Witch', 'Electro Spirit']","[0, 1]",0
"['Bomber', 'Knight', 'Rage', 'Goblin Giant', 'Minions', 'Mini P.E.K.K.A', 'Arrows', 'Sparky']","['Bomber', 'Knight', 'X-Bow', 'Tesla', 'Fireball', 'The Log', 'Mother Witch', 'Electro Spirit']","[0, 1]",0
"['Barbarians', 'Miner', 'Flying Machine', 'Mega Minion', 'Lava Hound', 'Arrows', 'Skeleton Dragons', 'Barbarian Hut']","['Bomber', 'Knight', 'X-Bow', 'Tesla', 'Fireball', 'The Log', 'Mother Witch', 'Electro Spirit']","[1, 3]",0
"['Royal Giant', 'Bats', 'Skeleton King', 'Fisherman', 'Rage', 'Fireball', 'Tombstone', 'Phoenix']","['Bomber', 'Knight', 'X-Bow', 'Tesla', 'Fireball', 'The Log', 'Mother Witch', 'Electro Spirit']","[0, 1]",0
"['Hog Rider', 'Tesla', 'Skeletons', 'The Log', 'Knight', 'Firecracker', 'Earthquake', 'Ice Spirit']","['Bomber', 'Knight', 'X-Bow', 'Tesla', 'Fireball', 'The Log', 'Mother Witch', 'Electro Spirit']","[1, 0]",1
"['Royal Giant', 'Firecracker', 'Lumberjack', 'Phoenix', 'Lightning', 'Fisherman', 'Barbarian Barrel', 'Goblin Cage']","['Bomber', 'Knight', 'X-Bow', 'Tesla', 'Fireball', 'The Log', 'Mother Witch', 'Electro Spirit']","[1, 0]",1
"['Knight', 'Bats', 'Poison', 'Archer Queen', 'The Log', 'Tesla', 'Goblins', 'Miner']","['Bomber', 'Knight', 'X-Bow', 'Tesla', 'Fireball', 'The Log', 'Mother Witch', 'Electro Spirit']","[1, 0]",1
"['Mortar', 'Bomber', 'Knight', 'Musketeer', 'Poison', 'The Log', 'Miner', 'Minions']","['Bomber', 'Knight', 'X-Bow', 'Tesla', 'Fireball', 'The Log', 'Mother Witch', 'Electro Spirit']","[1, 0]",1
"['Barbarians', 'Archers', 'Balloon', 'Bowler', 'Fireball', 'Freeze', 'Skeleton Dragons', 'Inferno Dragon']","['Bomber', 'Knight', 'X-Bow', 'Tesla', 'Fireball', 'The Log', 'Mother Witch', 'Electro Spirit']","[0, 1]",0
"['Skeletons', 'Knight', 'Bomb Tower', 'Arrows', 'Tornado', 'Miner', 'Archer Queen', 'Poison']","['Bomber', 'Knight', 'X-Bow', 'Tesla', 'Fireball', 'The Log', 'Mother Witch', 'Electro Spirit']","[0, 1]",0
"['Barbarians', 'Knight', 'Balloon', 'Lava Hound', 'Skeleton Dragons', 'Mega Minion', 'Fireball', 'Arrows']","['Bomber', 'Knight', 'X-Bow', 'Tesla', 'Fireball', 'The Log', 'Mother Witch', 'Electro Spirit']","[1, 2]",0
"['Firecracker', 'Fireball', 'Zap', 'Electro Wizard', 'P.E.K.K.A', 'Bandit', 'Battle Ram', 'Royal Ghost']","['Bomber', 'Knight', 'X-Bow', 'Tesla', 'Fireball', 'The Log', 'Mother Witch', 'Electro Spirit']","[3, 0]",1
"['Knight', 'Firecracker', 'Elite Barbarians', 'Mini P.E.K.K.A', 'Dart Goblin', 'Goblin Gang', 'Mirror', 'The Log']","['Bomber', 'Knight', 'X-Bow', 'Tesla', 'Fireball', 'The Log', 'Mother Witch', 'Electro Spirit']","[0, 1]",0
"['Skeleton Barrel', 'Cannon Cart', 'Mini P.E.K.K.A', 'Firecracker', 'Goblin Gang', 'Fireball', 'Baby Dragon', 'Skeleton King']","['Archers', 'Knight', 'Fireball', 'Little Prince', 'Mega Knight', 'The Log', 'Minions', 'Bandit', 'Archer Queen', 'Royal Ghost', 'Tesla', 'Guards']","[0, 3]",0
"['Clone', 'Ram Rider', 'Golden Knight', 'Bomber', 'Tornado', 'Executioner', 'Goblins', 'Night Witch']","['Archers', 'Knight', 'Fireball', 'Little Prince', 'Mega Knight', 'The Log', 'Minions', 'Bandit', 'Archer Queen', 'Royal Ghost', 'Tesla', 'Guards']","[0, 3]",0
"['Firecracker', 'Hog Rider', 'Mirror', 'Cannon', 'Fireball', 'The Log', 'Guards', 'Valkyrie']","['Knight', 'Bats', 'Rascals', 'Graveyard', 'Cannon', 'Arrows', 'Mega Minion', 'Miner']","[2, 1]",1
"['Firecracker', 'Bats', 'Mega Knight', 'Wall Breakers', 'Skeleton Barrel', 'Arrows', 'Bandit', 'Bomber']","['Knight', 'Bats', 'Rascals', 'Graveyard', 'Cannon', 'Arrows', 'Mega Minion', 'Miner']","[0, 1]",0
"['Firecracker', 'Elite Barbarians', 'Bats', 'The Log', 'Balloon', 'Valkyrie', 'Arrows', 'Skeleton Barrel']","['Knight', 'Bats', 'Rascals', 'Graveyard', 'Cannon', 'Arrows', 'Mega Minion', 'Miner']","[1, 0]",1
"['Skeletons', 'Tesla', 'Knight', 'The Log', 'Goblin Barrel', 'Dart Goblin', 'Skeleton Barrel', 'Princess']","['Knight', 'Bats', 'Rascals', 'Graveyard', 'Cannon', 'Arrows', 'Mega Minion', 'Miner']","[3, 0]",1
"['Firecracker', 'Valkyrie', 'Wizard', 'Witch', 'Royal Ghost', 'Mega Knight', 'Ram Rider', 'Baby Dragon']","['Knight', 'Bats', 'Rascals', 'Graveyard', 'Cannon', 'Arrows', 'Mega Minion', 'Miner']","[1, 0]",1
"['Royal Recruits', 'Firecracker', 'Hog Rider', 'Barbarian Barrel', 'Mini P.E.K.K.A', 'Electro Wizard', 'Skeleton Army', 'Wizard']","['Knight', 'Bats', 'Rascals', 'Graveyard', 'Cannon', 'Arrows', 'Mega Minion', 'Miner']","[1, 0]",1
"['Tesla', 'Knight', 'Archer Queen', 'The Log', 'Arrows', 'Goblins', 'X-Bow', 'Electro Spirit']","['Knight', 'Bats', 'Rascals', 'Graveyard', 'Cannon', 'Arrows', 'Mega Minion', 'Miner']","[1, 0]",1
"['Firecracker', 'Mini P.E.K.K.A', 'Arrows', 'Mega Knight', 'Witch', 'Hog Rider', 'Fireball', 'Valkyrie']","['Knight', 'Bats', 'Rascals', 'Graveyard', 'Cannon', 'Arrows', 'Mega Minion', 'Miner']","[2, 0]",1
"['Knight', 'Tesla', 'Dart Goblin', 'Zap', 'Miner', 'The Log', 'Little Prince', 'Firecracker']","['Knight', 'Bats', 'Rascals', 'Graveyard', 'Cannon', 'Arrows', 'Mega Minion', 'Miner']","[0, 1]",0
"['Valkyrie', 'Mega Knight', 'Witch', 'Goblin Barrel', 'Skeleton Army', 'Little Prince', 'Bats', 'The Log']","['Knight', 'Bats', 'Rascals', 'Graveyard', 'Cannon', 'Arrows', 'Mega Minion', 'Miner']","[3, 0]",1
"['Knight', 'Rocket', 'Ice Spirit', 'Goblin Barrel', 'Tesla', 'Goblin Gang', 'The Log', 'Princess']","['Knight', 'Bats', 'Rascals', 'Graveyard', 'Cannon', 'Arrows', 'Mega Minion', 'Miner']","[3, 0]",1
"['Firecracker', 'Royal Giant', 'Arrows', 'Knight', 'Goblin Gang', 'Mega Knight', 'Goblin Cage', 'Mini P.E.K.K.A']","['Knight', 'Bats', 'Rascals', 'Graveyard', 'Cannon', 'Arrows', 'Mega Minion', 'Miner']","[1, 2]",0
"['Prince', 'Wizard', 'Hog Rider', 'Valkyrie', 'Rage', 'Zap', 'Mini P.E.K.K.A', 'Firecracker']","['Knight', 'Bats', 'Rascals', 'Graveyard', 'Cannon', 'Arrows', 'Mega Minion', 'Miner']","[1, 0]",1
"['Wizard', 'Bats', 'Electro Giant', 'Skeleton Army', 'Miner', 'Royal Hogs', 'Royal Ghost', 'Mega Knight']","['Knight', 'Bats', 'Rascals', 'Graveyard', 'Cannon', 'Arrows', 'Mega Minion', 'Miner']","[2, 1]",1
"['Firecracker', 'Electro Spirit', 'Hog Rider', 'Wizard', 'Fireball', 'Mega Knight', 'Hunter', 'Skeleton Army']","['Knight', 'Bats', 'Rascals', 'Graveyard', 'Cannon', 'Arrows', 'Mega Minion', 'Miner']","[1, 0]",1
"['Lumberjack', 'Witch', 'Princess', 'Balloon', 'Bats', 'Fireball', 'Valkyrie', 'Fire Spirit']","['Knight', 'Bats', 'Rascals', 'Graveyard', 'Cannon', 'Arrows', 'Mega Minion', 'Miner']","[2, 1]",1
"['Knight', 'Furnace', 'Bats', 'Mega Knight', 'Skeleton Barrel', 'Arrows', 'Goblin Hut', 'Freeze']","['Knight', 'Bats', 'Rascals', 'Graveyard', 'Cannon', 'Arrows', 'Mega Minion', 'Miner']","[1, 0]",1
"['Barbarians', 'Golem', 'Lumberjack', 'Little Prince', 'Electro Dragon', 'Tornado', 'Barbarian Barrel', 'Elixir Collector']","['Knight', 'Bats', 'Rascals', 'Graveyard', 'Cannon', 'Arrows', 'Mega Minion', 'Miner']","[1, 0]",1
"['Elite Barbarians', 'Valkyrie', 'Minions', 'Little Prince', 'Electro Wizard', 'Tombstone', 'Prince', 'Rage']","['Knight', 'Bats', 'Rascals', 'Graveyard', 'Cannon', 'Arrows', 'Mega Minion', 'Miner']","[1, 2]",0
"['Firecracker', 'Wall Breakers', 'Skeleton Barrel', 'Prince', 'Mini P.E.K.K.A', 'Wizard', 'Golden Knight', 'Mega Knight']","['Knight', 'Bats', 'Rascals', 'Graveyard', 'Cannon', 'Arrows', 'Mega Minion', 'Miner']","[2, 0]",1
"['Knight', 'Wizard', 'Balloon', 'Spear Goblins', 'Minion Horde', 'Goblin Gang', 'Lumberjack', 'The Log']","['Knight', 'Bats', 'Rascals', 'Graveyard', 'Cannon', 'Arrows', 'Mega Minion', 'Miner']","[1, 0]",1
"['Royal Giant', 'Fisherman', 'Electro Wizard', 'Ice Spirit', 'Skeletons', 'Barbarian Barrel', 'Fireball', 'Hunter']","['Knight', 'Bats', 'Rascals', 'Graveyard', 'Cannon', 'Arrows', 'Mega Minion', 'Miner']","[3, 0]",1
"['Knight', 'The Log', 'Firecracker', 'Skeletons', 'Electro Spirit', 'Hog Rider', 'Cannon', 'Earthquake']","['Knight', 'Bats', 'Rascals', 'Graveyard', 'Cannon', 'Arrows', 'Mega Minion', 'Miner']","[1, 0]",1
"['Skeletons', 'Firecracker', 'Witch', 'Mirror', 'Hog Rider', 'Minions', 'Arrows', 'The Log']","['Knight', 'Bats', 'Rascals', 'Graveyard', 'Cannon', 'Arrows', 'Mega Minion', 'Miner']","[2, 0]",1
"['Firecracker', 'Skeletons', 'Fire Spirit', 'Electro Wizard', 'Mini P.E.K.K.A', 'Arrows', 'Little Prince', 'Executioner']","['Knight', 'Bats', 'Rascals', 'Graveyard', 'Cannon', 'Arrows', 'Mega Minion', 'Miner']","[1, 0]",1
"['Knight', 'Arrows', 'Barbarian Barrel', 'Tesla', 'X-Bow', 'Wall Breakers', 'Hog Rider', 'Miner']","['Hog Rider', 'Tesla', 'Ice Spirit', 'Skeletons', 'Knight', 'Firecracker', 'The Log', 'Earthquake']","[2, 0]",1
"['Mortar', 'Skeleton Army', 'Mini P.E.K.K.A', 'Hog Rider', 'Baby Dragon', 'Witch', 'Fireball', 'Arrows']","['Miner', 'Wall Breakers', 'The Log', 'Poison', 'Bats', 'Knight', 'Spear Goblins', 'Bomb Tower']","[2, 1]",1
"['Knight', 'Prince', 'Miner', 'Bomb Tower', 'Arrows', 'Wall Breakers', 'Goblin Gang', 'Little Prince']","['Knight', 'Firecracker', 'Ice Spirit', 'Skeletons', 'Hog Rider', 'Tesla', 'The Log', 'Earthquake']","[2, 0]",1
"['Bowler', 'Mini P.E.K.K.A', 'Skeleton Army', 'Tesla', 'Goblin Barrel', 'Valkyrie', 'Earthquake', 'Archer Queen']","['Little Prince', 'Royal Delivery', 'Goblins', 'Goblin Cage', 'Fire Spirit', 'Rage', 'Goblin Drill', 'Mega Minion']","[1, 0]",1
"['Giant', 'Musketeer', 'Bats', 'Mini P.E.K.K.A', 'Night Witch', 'Lumberjack', 'Skeleton Barrel', 'Electro Spirit']","['Firecracker', 'Bats', 'Bomber', 'Hog Rider', 'Ice Golem', 'Fire Spirit', 'Royal Delivery', 'Arrows']","[3, 0]",1
"['Firecracker', 'Royal Recruits', 'Electro Wizard', 'Valkyrie', 'Skeleton Barrel', 'Baby Dragon', 'Arrows', 'Goblin Gang']","['Knight', 'Firecracker', 'Ice Spirit', 'Skeletons', 'Hog Rider', 'Tesla', 'The Log', 'Earthquake']","[1, 2]",0
"['Elite Barbarians', 'Electro Giant', 'Bomber', 'Goblin Giant', 'Spear Goblins', 'Witch', 'Zap', 'Battle Healer']","['Prince', 'Barbarian Barrel', 'Executioner', 'Guards', 'Elixir Golem', 'Wall Breakers', 'Goblin Drill', 'Hunter']","[3, 0]",1
"['Ice Wizard', 'Mini P.E.K.K.A', 'Wall Breakers', 'Balloon', 'Golem', 'Electro Spirit', 'Witch', 'Giant Snowball']","['Fireball', 'Magic Archer', 'Minions', 'Miner', 'Three Musketeers', 'Bomber', 'Goblin Cage', 'Princess']","[2, 0]",1
